query_partner,query_partner_id,act_id,title,normalized_title,instrument_type_derived,date_celebration,year,invalid_date,agreement_type,status,another_party,other_parties,n_other_parties,partner_in_other_parties,subject_names,principal_subjects,n_subjects,signatory_brazil,signatory_other_party,celebration_location,celebration_country,direct_publication,amendment_ids,amended_instrument_ids,replaced_instrument_id,replaced_instrument_title,replacing_instrument_id,replacing_instrument_title,has_explicit_revision_relation,amendment_or_revision_title,strategic_instrument,strategic_rule_match,record_url,full_document_id,full_document_url,n_additional_documents,raw_search_file,raw_detail_file,duplicate_id_within_query,n_partner_queries_for_act,duplicate_id_across_partner_queries,same_title_date_duplicate,missing_date,missing_counterparty,outside_requested_window,analytic_bilateral,same_day_package_size,in_same_day_package
China,58,5173,"Acordo, por troca de Notas, entre o Ministério das Relações Exteriores da República Federativa do Brasil e o Ministério dos Negócios Estrangeiros da República Popular da China para Flexibilização da Concessão de Vistos para Empresários",acordo por troca de notas entre o ministerio das relacoes exteriores da republica federativa do brasil e o ministerio dos negocios estrangeiros da republica popular da china para flexibilizacao da concessao de vistos para empresarios,Troca de Notas,2004-05-24,2004,False,BL,Substituído,China,China,1,True,Consulares e Migratórios,Consulares e Migratórios,1,Celso Amorim,Li Zhaoxing,Pequim,China,True,,,4662,"Acordo, por troca de Notas, sobre a Concessão de Vistos de Múltiplas Entradas, pelo período da missão, aos brasileiros e chineses portadores de passaportes diplomáticos e oficiais.",7548,Acordo entre o Governo da República Federativa do Brasil e o Governo da República Popular da China sobre a Facilitação da Concessão de Vistos para Homens de Negócios,True,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5173,3793,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3793,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5173.json,False,1,False,False,False,False,False,True,11,True
China,58,5174,Comunicado Conjunto entre a República Federativa do Brasil e a República Popular da China,comunicado conjunto entre a republica federativa do brasil e a republica popular da china,Comunicado Conjunto,2004-05-24,2004,False,BL,Em Vigor,China,China,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Luiz Inácio Lula da Silva,Hu Jintao,Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5174,3778,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3778,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5174.json,False,1,False,False,False,False,False,True,11,True
China,58,5175,"Memorando de Entendimento entre o Ministério da Agricultura, Pecuária e Abastecimento da República Federativa do Brasil e a Administração Geral para Supervisão da Qualidade, Inspeção e Quarentena da República Popular da China na Área de Segurança Sanitária e Fitossanitária de Produtos Alimentares.",memorando de entendimento entre o ministerio da agricultura pecuaria e abastecimento da republica federativa do brasil e a administracao geral para supervisao da qualidade inspecao e quarentena da republica popular da china na area de seguranca sanitaria e fitossanitaria de produtos alimentares,Memorando de Entendimento,2004-05-24,2004,False,BL,Em Vigor,China,China,1,True,"Agricultura, Pecuária e Pesca","Agricultura, Pecuária e Pesca",1,Roberto Rodrigues,Fan Xiaojian,Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5175,3746,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3746,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5175.json,False,1,False,False,False,False,False,True,11,True
China,58,5176,Memorando de Entendimento sobre a Cooperação para o Desenvolvimento de um Sistema de Aplicações para o Programa do Satélite Sino-brasileiro de Recursos Terrestres.,memorando de entendimento sobre a cooperacao para o desenvolvimento de um sistema de aplicacoes para o programa do satelite sino brasileiro de recursos terrestres,Memorando de Entendimento,2004-05-24,2004,False,BL,Em Vigor,China,China,1,True,Mar e Espaço,Mar e Espaço,1,Eduardo Campos,Zhang Yum Chuan,Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5176,3748,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3748,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5176.json,False,1,False,False,False,False,False,True,11,True
China,58,5177,"Memorando de Entendimento sobre Cooperação entre o Ministério do Planejamento, Orçamento e Gestão da República Federativa do Brasil e o Ministério do Comércio da República Popular da China.",memorando de entendimento sobre cooperacao entre o ministerio do planejamento orcamento e gestao da republica federativa do brasil e o ministerio do comercio da republica popular da china,Memorando de Entendimento,2004-05-24,2004,False,BL,Em Vigor,China,China,1,True,Serviços e Transporte,Serviços e Transporte,1,Guido Mantega,Bo Xi Lai,Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5177,3750,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3750,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5177.json,False,1,False,False,False,False,False,True,11,True
China,58,5178,Acordo de Cooperação Esportiva entre o Ministério do Esporte da República Federativa do Brasil e a Administração Geral do Esporte do Estado da República Popular da China.,acordo de cooperacao esportiva entre o ministerio do esporte da republica federativa do brasil e a administracao geral do esporte do estado da republica popular da china,Acordo,2004-05-24,2004,False,BL,Em Vigor,China,China,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Affonso Celso de Ouro-Preto,Yuan Weimin,Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5178,3752,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3752,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5178.json,False,1,False,False,False,False,False,True,11,True
China,58,5179,Ajuste Complementar sobre Vigilância de Medicamentos e Produtos Relacionados à Saúde ao Acordo de Cooperação Científica e Tecnológica entre o Governo da República Federativa do Brasil e o Governo da República Popular da China,ajuste complementar sobre vigilancia de medicamentos e produtos relacionados a saude ao acordo de cooperacao cientifica e tecnologica entre o governo da republica federativa do brasil e o governo da republica popular da china,Ajuste Complementar,2004-05-24,2004,False,BL,Em Vigor,China,China,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Celso Amorim,Zheng Xiaoyu,Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5179,3754,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3754,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5179.json,False,1,False,False,False,False,False,True,11,True
China,58,5180,Ajuste Complementar sobre Saúde e Ciências Médicas ao Acordo de Cooperação Científica e Tecnológica,ajuste complementar sobre saude e ciencias medicas ao acordo de cooperacao cientifica e tecnologica,Ajuste Complementar,2004-05-24,2004,False,BL,Expirado,China,China,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Celso Amorim,"Gao Qiang, Vice",Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5180,3850,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3850,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5180.json,False,1,False,False,False,False,False,True,11,True
China,58,5015,Memorando de Entendimento entre o Ministério do Meio Ambiente da República Federativa do Brasil e o Ministério dos Recursos Hídricos da República Popular da China em Cooperação Técnica e Científica no Campo dos Recursos Hídricos,memorando de entendimento entre o ministerio do meio ambiente da republica federativa do brasil e o ministerio dos recursos hidricos da republica popular da china em cooperacao tecnica e cientifica no campo dos recursos hidricos,Memorando de Entendimento,2003-09-24,2003,False,BL,Expirado,China,China,1,True,Energia e Recursos Estratégicos,Energia e Recursos Estratégicos,1,Marina Silva,Jing Zhengshu,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5015,3887,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3887,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5015.json,False,1,False,False,False,False,False,True,1,False
China,58,4935,"Memorando de Entendimento entre o Ministério do Desenvolvimento, Indústria e Comércio Exterior da República Federativa do Brasil e a Comissão Estatal para Planificação da Economia da República Popular da China sobre Cooperação Industrial.",memorando de entendimento entre o ministerio do desenvolvimento industria e comercio exterior da republica federativa do brasil e a comissao estatal para planificacao da economia da republica popular da china sobre cooperacao industrial,Memorando de Entendimento,2002-12-02,2002,False,BL,Expirado,China,China,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Embaixador Sérgio Silva do Amaral,Zhang Guobao,Pequim,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4935,3744,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3744,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4935.json,False,1,False,False,False,False,False,True,1,False
China,58,4934,Protocolo Complementar ao Acordo-Quadro entre o Governo da República Federativa do Brasil e o Governo da República Popular da China sobre Cooperação em Aplicações Pacíficas de Ciência e Tecnologia do Espaço Exterior para a Continuidade do Desenvolvimento Conjunto de Satélites de Recursos Terrestres.,protocolo complementar ao acordo quadro entre o governo da republica federativa do brasil e o governo da republica popular da china sobre cooperacao em aplicacoes pacificas de ciencia e tecnologia do espaco exterior para a continuidade do desenvolvimento conjunto de satelites de recursos terrestres,Protocolo Complementar,2002-11-27,2002,False,BL,Em Vigor,China,China,1,True,Meio Ambiente e Sustentabilidade,Meio Ambiente e Sustentabilidade,1,Ronaldo Mota Sardenberg,Jiang Yuande,Brasília,Brasil,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4934,3712,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3712,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4934.json,False,1,False,False,False,False,False,True,1,False
China,58,4779,Programa Executivo Cultural do Acordo de Cooperação Cultural e Educacional entre o Governo da República Federativa do Brasil e a República Popular da China para os anos de 2001 a 2004.,programa executivo cultural do acordo de cooperacao cultural e educacional entre o governo da republica federativa do brasil e a republica popular da china para os anos de 2001 a 2004,Programa Executivo,2001-11-12,2001,False,BL,Em Vigor,China,China,1,True,Educação e Cultura,Educação e Cultura,1,Maria Celina de Azevedo,Ding Wei,Beijing,China,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4779,3702,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3702,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4779.json,False,1,False,False,False,False,False,True,1,False
China,58,4670,Protocolo de Cooperação em Tecnologia Espacial entre o Governo da República Federativa do Brasil e o Governo da República Popular da China.,protocolo de cooperacao em tecnologia espacial entre o governo da republica federativa do brasil e o governo da republica popular da china,Protocolo,2000-09-21,2000,False,BL,Em Vigor,China,China,1,True,Meio Ambiente e Sustentabilidade,Meio Ambiente e Sustentabilidade,1,Luiz Felipe Lampreia,Tang Jiaxuan,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4670,3699,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3699,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4670.json,False,1,False,False,False,False,False,True,1,False
China,58,4662,"Acordo, por troca de Notas, sobre a Concessão de Vistos de Múltiplas Entradas, pelo período da missão, aos brasileiros e chineses portadores de passaportes diplomáticos e oficiais.",acordo por troca de notas sobre a concessao de vistos de multiplas entradas pelo periodo da missao aos brasileiros e chineses portadores de passaportes diplomaticos e oficiais,Troca de Notas,2000-08-17,2000,False,BL,Substituído,China,China,1,True,Consulares e Migratórios,Consulares e Migratórios,1,Affonso Celso de Ouro-Preto,--,Pequim,China,True,,,,,5173,"Acordo, por troca de Notas, entre o Ministério das Relações Exteriores da República Federativa do Brasil e o Ministério dos Negócios Estrangeiros da República Popular da China para Flexibilização da Concessão de Vistos para Empresários",True,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4662,3703,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/3703,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/china/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4662.json,False,1,False,False,False,False,False,True,1,False
Índia,145,7546,Memorando de Entendimento entre o Ministério das Relações Exteriores da República Federativa do Brasil e o Ministério de Negócios Estrangeiros da República da Índia sobre o Estabelecimento de Mecanismo de Consulta sobre Assuntos Consulares e de Mobilidade,memorando de entendimento entre o ministerio das relacoes exteriores da republica federativa do brasil e o ministerio de negocios estrangeiros da republica da india sobre o estabelecimento de mecanismo de consulta sobre assuntos consulares e de mobilidade,Memorando de Entendimento,2014-07-16,2014,False,BL,Em Vigor,Índia,Índia,1,True,Relações Diplomáticas e Consulares,Relações Diplomáticas e Consulares,1,Luiz Alberto Figueiredo Machado,Ashok Tomar,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7546,7504,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/7504,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/india/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7546.json,False,1,False,False,False,False,False,True,3,True
