case_id,theme,doc_symbol,year,country,vote,committee_record_symbol,committee_record_url,draft_symbols,speech_found_in_record,speech_found_for_case,relevance_rule,speaker_excerpt,source_note,date_accessed
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.35&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,TRUE,mentions selected theme,"28. Mr. Wang Min (China) said that, despite positive
developments in international human rights, serious
discrimination continued to exist and certain religions
were being increasingly demonized. The international
community must refrain from interfering in countries’
internal affairs under the pretext of human rights,
showing disregard for the Charter of the United
Nations, and reject politicization and double standards.
Some countries put pressure on developing countries
with country-specific human rights issues while
turning a blind eye to violations at home. Echoing calls
from developing countries for the right to
development, he said that developed countries should
honour their official development assistance
commitments and increase financial and technical
support for developing countries, instead of criticizing
their human rights situations.
29. His delegation was concerned at the…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.36,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.36&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.36,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.36&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.38&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.38&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.39&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.39&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.40,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.40&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.40,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.40&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,TRUE,mentions selected theme,"16. Ms. Li Xiaomei (China) said that the decision
whether or not to permit use of the death penalty was
for every country to decide based on its cultural
traditions and specific national circumstances. The
draft resolution ran counter to the principle of non-
interference in internal affairs enshrined in the Charter
of the United Nations. The International Covenant on
Civil and Political Rights provided that the death
penalty could be used in cases of the most seriousA/C.3/67/SR.40
12-59613 4
crimes. The key was to exercise caution in the use of
the death penalty and ensure the rights of defendants.
She urged the sponsors of the draft resolution to
respect the judicial traditions of other countries and
stop politicizing the issue. Her country would vote
against the draft resolution.
17. The Chair drew attention to the draft
amendments to draft resolution A/C.3/67/L.44/Rev.1
contained i…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.41&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.41&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.42&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.42&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,TRUE,mentions selected theme,"71. Ms. Li Xiaomei (China) said that it was
regrettable that references to capital punishment
appeared in the 2012 draft resolution, since it was an
issue of national sovereignty. For that reason China had
abstained. It urged the sponsors to respect the judicial
sovereignty of Member States in the spirit of mutual
respect and to refrain from imposing their views on
others.
72. Ms. Ibrahim (Brunei Darussalam) said that her
country fully supported the principles enshrined in the
Universal Declaration of Human Rights and
international human rights laws, taking into account
specific national circumstances. While it agreed with
the overall objectives of the draft resolution, it had
abstained owing to its reservation to the eighth
preambular paragraph. The issue of capital punishment
should not be included in the draft resolution, since it
was a matter of criminal justice, not human rights. I…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.43&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.43&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.44&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.44&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.45&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.45&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.46&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.46&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.47&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.47&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,Brazil,yes,A/C.3/67/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.48&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
N4,Moratorium on the death penalty,A/RES/67/176,2012,China,no,A/C.3/67/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.48&t=pdf,A/C.3/67/L.34/Rev.1; A/C.3/67/L.342; A/C.3/67/L.44; A/C.3/67/L.44/Rev.1; A/C.3/67/L.62; A/C.3/67/L.64; A/C.3/67/L.65,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/63/176,2008,Brazil,abstain,A/C.3/63/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F63%2FSR.38&t=pdf,A/C.3/63/L.27; A/C.3/63/L.28,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/63/176,2008,China,yes,A/C.3/63/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F63%2FSR.38&t=pdf,A/C.3/63/L.27; A/C.3/63/L.28,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/63/176,2008,Brazil,abstain,A/C.3/63/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F63%2FSR.39&t=pdf,A/C.3/63/L.27; A/C.3/63/L.28,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/63/176,2008,China,yes,A/C.3/63/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F63%2FSR.39&t=pdf,A/C.3/63/L.27; A/C.3/63/L.28,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/63/176,2008,Brazil,abstain,A/C.3/63/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F63%2FSR.43&t=pdf,A/C.3/63/L.27; A/C.3/63/L.28,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/63/176,2008,China,yes,A/C.3/63/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F63%2FSR.43&t=pdf,A/C.3/63/L.27; A/C.3/63/L.28,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.31,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.31&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.31,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.31&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.35&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.35&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.41&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.41&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.42&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.42&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.43&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.43&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.44&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.44&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.45&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.45&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.46&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.46,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.46&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.47&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.47&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.48&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.48&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.49&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.49&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.50&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.50&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,Brazil,yes,A/C.3/65/SR.52,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.52&t=pdf,,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/65/216,2010,China,yes,A/C.3/65/SR.52,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.52&t=pdf,,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.21,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.21&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,China,yes,A/C.3/67/SR.21,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.21&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.35&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,China,yes,A/C.3/67/SR.35,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.35&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.36,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.36&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,China,yes,A/C.3/67/SR.36,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.36&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.38&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,China,yes,A/C.3/67/SR.38,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.38&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.40,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.40&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,China,yes,A/C.3/67/SR.40,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.40&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.41&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,China,yes,A/C.3/67/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.41&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.42&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,China,yes,A/C.3/67/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.42&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P2,Globalization and human rights,A/RES/67/165,2012,Brazil,yes,A/C.3/67/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F67%2FSR.43&t=pdf,A/C.3/67/L.32/Rev.1; A/C.3/67/L.33,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
