rcid,doc_symbol,unres,session,date,year,period,post_2009,importantvote,amend,para,short,descr,issue,issue_family,issue_domain,any_human_rights,n_issue_codes,vote_brazil,vote_china,vote_usa,brazil_score,china_score,usa_score,china_usa_divergent,china_usa_strong_divergent,agreement_brazil_china,ordinal_similarity_brazil_china,anchor_id,anchor_label,anchor_type,anchor_members_total_n,anchor_members_valid_n,min_valid_members_required,anchor_members_valid_iso3c,anchor_position_valid,anchor_modal_tied,anchor_modal_top_count,anchor_modal_top_share,anchor_modal_vote,anchor_modal_score,anchor_median_score,anchor_mean_score,agreement_brazil_anchor,ordinal_similarity_brazil_anchor,relative_agreement_china_minus_anchor,relative_similarity_china_minus_anchor,document_url,vote_record_url,source
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,2,0.6666666666666666,yes,1,1,0.6666666666666666,1,1,0,0,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,FALSE,TRUE,1,0.5,,,0.5,0.5,,0.75,,0.25,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,74,20,ARE;ARG;ATG;BEN;BFA;BGD;BHR;BRB;BRN;CHL;COL;COM;CRI;CUB;DJI;DOM;DZA;ECU;EGY;ERI;GHA;GIN;GMB;GTM;GUY;IDN;IND;IRN;IRQ;JAM;JOR;KWT;LAO;LBY;LKA;LSO;MAR;MDV;MLI;MMR;MRT;MUS;MWI;MYS;NAM;NER;NGA;NPL;OMN;PAK;PAN;PER;PHL;QAT;RWA;SAU;SDN;SGP;SLV;SYR;TGO;THA;TLS;TTO;TUN;TZA;UGA;URY;VEN;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,74,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,13,5,ARG;CHL;COL;CRI;ECU;GTM;GUY;MEX;PAN;PER;SLV;URY;VEN,TRUE,FALSE,13,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4596,A/RES/60/229,R/60/229,60,2005-12-23,2005,Pre-2009,0,0,,,Future operation of the International Research and Training,Future operation of the International Research and Training Institute for the Advancement of Women : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,no,-1,-1,-1,0,0,1,1,https://docs.un.org/en/A/RES/60/229,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F229,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,3,1,yes,1,1,1,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,TRUE,FALSE,2,1,yes,1,1,1,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,65,20,ARE;ARG;ATG;BEN;BGD;BHR;BRB;BRN;CHL;COM;CRI;CUB;DJI;DOM;DZA;ECU;EGY;ERI;GHA;GTM;GUY;IDN;IND;IRN;IRQ;JAM;JOR;KHM;KWT;LAO;LBY;LKA;LSO;MAR;MDV;MLI;MMR;MRT;MUS;MYS;NAM;NER;NGA;NPL;OMN;PAK;PAN;PER;PHL;QAT;SAU;SGP;SLV;SYR;TGO;THA;TLS;TTO;TUN;TZA;URY;VEN;YEM;ZAF;ZMB,TRUE,FALSE,44,0.676923076923077,yes,1,1,0.676923076923077,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,yes,1,1,1,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,12,5,ARG;CHL;CRI;ECU;GTM;GUY;MEX;PAN;PER;SLV;URY;VEN,TRUE,FALSE,12,1,yes,1,1,1,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,yes,1,1,1,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4597,A/RES/60/226,R/60/226,60,2005-12-23,2005,Pre-2009,0,0,,,Transparency in armaments : resolution / adopted by the Gene,Transparency in armaments : resolution / adopted by the General Assembly,Uncoded,Other / uncoded,Non-human rights,,0,yes,abstain,yes,1,0,1,TRUE,FALSE,0,0.5,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,yes,1,1,1,1,1,-1,-0.5,https://docs.un.org/en/A/RES/60/226,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F226,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,3,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,TRUE,FALSE,2,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,108,20,AFG;AGO;ARE;ARG;ATG;BDI;BEN;BFA;BGD;BHR;BHS;BLZ;BOL;BRB;BRN;BTN;BWA;CAF;CHL;CIV;CMR;COG;COL;COM;CPV;CRI;CUB;DMA;DOM;DZA;ECU;EGY;ERI;ETH;FJI;FSM;GHA;GIN;GNB;GRD;GTM;GUY;HTI;IDN;IND;IRQ;JAM;JOR;KEN;KHM;KNA;KWT;LAO;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MUS;MWI;MYS;NAM;NGA;NIC;NPL;OMN;PAK;PER;PHL;PNG;PRK;PRY;QAT;SAU;SDN;SEN;SGP;SLB;SLE;SLV;SUR;SWZ;SYR;TCD;TGO;THA;TJK;TUN;TZA;UGA;URY;VCT;VEN;VNM;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,98,0.9074074074074074,yes,1,1,0.8981481481481481,1,1,0,0,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,latin_america_peers,"Latin American peer modal vote excluding Brazil, non-Caribbean",bloc_modal,19,17,5,ARG;BLZ;BOL;CHL;COL;CRI;ECU;GTM;GUY;MEX;NIC;PER;PRY;SLV;SUR;URY;VEN,TRUE,FALSE,17,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,russia,Russia,individual,1,1,1,RUS,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,south_africa,South Africa,individual,1,1,1,ZAF,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4598,A/RES/60/200,R/60/200,60,2005-12-22,2005,Pre-2009,0,0,,,"International Year of Deserts and Desertification, 2006 : re","International Year of Deserts and Desertification, 2006 : resolution / adopted by the General Assembly",Uncoded,Other / uncoded,Non-human rights,,0,yes,yes,abstain,1,1,0,TRUE,FALSE,1,1,united_states,United States,individual,1,1,1,USA,TRUE,FALSE,1,1,abstain,0,0,0,0,0.5,1,0.5,https://docs.un.org/en/A/RES/60/200,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F200,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4599,A/RES/60/185,R/60/185,60,2005-12-22,2005,Pre-2009,0,1,,,Unilateral economic measures as a means of political and eco,Unilateral economic measures as a means of political and economic coercion against developing countries : resolution / adopted by the General Assembly,Economic development,Economic development,Non-human rights,FALSE,1,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,brics_peers_fixed,"BRICS peers excluding Brazil and China, fixed",bloc_modal,3,3,2,IND;RUS;ZAF,TRUE,FALSE,3,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/185,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F185,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4599,A/RES/60/185,R/60/185,60,2005-12-22,2005,Pre-2009,0,1,,,Unilateral economic measures as a means of political and eco,Unilateral economic measures as a means of political and economic coercion against developing countries : resolution / adopted by the General Assembly,Economic development,Economic development,Non-human rights,FALSE,1,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,brics_peers_historical,"BRICS peers excluding Brazil and China, historical",bloc_modal,2,2,2,IND;RUS,TRUE,FALSE,2,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/185,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F185,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4599,A/RES/60/185,R/60/185,60,2005-12-22,2005,Pre-2009,0,1,,,Unilateral economic measures as a means of political and eco,Unilateral economic measures as a means of political and economic coercion against developing countries : resolution / adopted by the General Assembly,Economic development,Economic development,Non-human rights,FALSE,1,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,g77_fixed,"G77 modal vote excluding Brazil and China, fixed official member list",bloc_modal,130,109,20,AFG;AGO;ARE;ARG;ATG;BDI;BEN;BFA;BGD;BHR;BHS;BLZ;BOL;BRB;BRN;BTN;BWA;CAF;CHL;CIV;CMR;COG;COL;COM;CPV;CRI;CUB;DJI;DMA;DOM;DZA;ECU;EGY;ERI;ETH;FJI;GHA;GIN;GNB;GRD;GTM;GUY;HTI;IDN;IND;IRN;IRQ;JAM;JOR;KEN;KHM;KNA;KWT;LAO;LBN;LBR;LBY;LCA;LKA;LSO;MAR;MDG;MDV;MLI;MMR;MNG;MOZ;MRT;MUS;MWI;MYS;NAM;NGA;NIC;NPL;OMN;PAK;PAN;PER;PHL;PNG;PRK;PRY;QAT;SAU;SDN;SEN;SGP;SLB;SLE;SOM;SUR;SWZ;SYR;TGO;THA;TJK;TUN;TZA;UGA;URY;VCT;VEN;VNM;WSM;YEM;ZAF;ZMB;ZWE,TRUE,FALSE,109,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/185,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F185,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
4599,A/RES/60/185,R/60/185,60,2005-12-22,2005,Pre-2009,0,1,,,Unilateral economic measures as a means of political and eco,Unilateral economic measures as a means of political and economic coercion against developing countries : resolution / adopted by the General Assembly,Economic development,Economic development,Non-human rights,FALSE,1,yes,yes,no,1,1,-1,TRUE,TRUE,1,1,india,India,individual,1,1,1,IND,TRUE,FALSE,1,1,yes,1,1,1,1,1,0,0,https://docs.un.org/en/A/RES/60/185,https://digitallibrary.un.org/search?ln=en&p=A%2FRES%2F60%2F185,"unvotes 0.3.0 CRAN tarball (https://cran.r-project.org/src/contrib/unvotes_0.3.0.tar.gz), accessed 2026-05-25; raw preserved at data/raw/unvotes/unvotes_0.3.0.tar.gz"
