catalogue_id,symbol,family_root,revision_type,title,date,year,period_2009,window_2005_2012,body_label,topic,access,pages,languages_available,english_url,query_partners,authorship_segment_heuristic,author_countries_heuristic,formal_partners_heuristic,predicted_formal_coauthorship,heuristic_reason,raw_files,canonical_family,coding_source,coded_category,coded_authors,coded_partner_authors,authors_inferred_from_truncated_query,china_hong_kong_ambiguity,is_joint_document,in_strict_universe,in_broad_coordination_universe
103230,TN/RL/W/119,TN/RL/W/119,original_or_unspecified,"Negotiating Group on Rules - Proposal on Lesser Duty - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Mexico; Norway; Singapore; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Thailand and Turkey",2003-06-16,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,4,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W119.pdf&Open=True,CHN;MEX;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/119,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG;MEX;TUR,MEX;TUR,,,1,1,1
107393,TN/RL/W/118,TN/RL/W/118,original_or_unspecified,"Negotiating Group on Rules - Proposal on Price Undertakings - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea; Norway; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Switzerland and Thailand",2003-06-12,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,4,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W118.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/118,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
36536,TN/RL/W/113,TN/RL/W/113,original_or_unspecified,"Negotiating Group on Rules - Proposal on Prohibition of Zeroing - Paper from Brazil; Chile; Columbia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Mexico; Norway; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Singapore; Switzerland and Thailand",2003-06-06,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W113.pdf&Open=True,CHN;MEX,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/RL/W/113,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX,MEX,,,1,1,1
8983,TN/C/W/13,TN/C/W/13,original_or_unspecified,"Trade Negotiations Committee - The Doha Agenda: Towards Cancún - Communication from Argentina, Bolivia, Botswana, Brazil, Chile, China, Colombia, Cuba, Dominican Republic, Ecuador, El Salvador, Gabon, Guatemala, Honduras, India, Malaysia, Mexico, Morocco",2003-06-06,2003,pre,0,Trade Negotiations Committee,trips_biodiversidade,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/C/W13.pdf&Open=True,ARG;CHN;IND;MEX,"Argentina, Bolivia, Botswana, Brazil, Chile, China, Colombia, Cuba, Dominican Republic, Ecuador, El Salvador, Gabon, Guatemala, Honduras, India, Malaysia, Mexico, Morocco",BRA;CHN;IND;MEX;ARG,ARG;CHN;IND;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,TN/C/W/13,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;CHN;IND;MEX,ARG;CHN;IND;MEX,,,1,1,1
9000,WT/DS241/6,WT/DS241/6,original_or_unspecified,Argentina - Definitive Anti-Dumping Duties on Poultry from Brazil - Panel Report - Action by the Dispute Settlement Body,2003-05-22,2003,pre,0,Argentina,solucao_de_controversias,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/DS/241-6.pdf&Open=True,ARG,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json,WT/DS241/6,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,,,,,0,0,0
14756,TN/RL/W/104,TN/RL/W/104,original_or_unspecified,"Negotiating Group on Rules - Agreements on Anti-Dumping Practices and Subsidies and Countervailing Measures Illustrative Common Issues - Paper by Brazil; Chile; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Switzerland; Thailand and Turkey",2003-05-06,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W104.pdf&Open=True,CHN;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/104,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG;TUR,TUR,,,1,1,1
14032,TN/RL/W/93,TN/RL/W/93,original_or_unspecified,"Negotiating Group on Rules - Proposal on Facts Available - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; Singapore; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",2003-05-02,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W93.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/93,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
525,TN/RL/W/83,TN/RL/W/83,original_or_unspecified,"Negotiating Group on Rules - Proposal on Reviews - Paper from Brazil; Chile; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Singapore; Switzerland; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; and Thailand",2003-04-25,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W83.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/83,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG,,,,0,0,0
4529,WT/DS241/R,WT/DS241/R,original_or_unspecified,Argentina - Definitive Anti-Dumping Duties on Poultry from Brazil - Report of the Panel,2003-04-22,2003,pre,0,Argentina,solucao_de_controversias,Unrestricted,520,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/FE_Search/MultiDDFDocuments/4529/Q:/WT/DS/241R-00.pdf;Q:/WT/DS/241R-01.pdf;Q:/WT/DS/241R-02.pdf;Q:/WT/DS/241R-03.pdf/,ARG,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json,WT/DS241/R,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,,,,,0,0,0
503,WT/DS217/12 ; WT/DS234/20,WT/DS217/12 ; WT/DS234/20,original_or_unspecified,"United States - Continued Dumping and Subsidy Offset Act of 2000 - Request by Australia, Brazil, Canada, Chile, the European Communities, India, Indonesia, Japan, Korea, Mexico and Thailand for Arbitration under Article 21.3(c) of the DSU",2003-03-19,2003,pre,0,United States,solucao_de_controversias,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/DS/234-20.pdf&Open=True,IDN;IND;MEX,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_indonesia_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,WT/DS217/12,manual_pdf_first_page_or_full_text,DISPUTE_ACTION,BRA;IDN;IND;MEX,IDN;IND;MEX,,,1,0,0
25848,TN/RL/W/76,TN/RL/W/76,original_or_unspecified,"Negotiating Group on Rules - Proposal on Sunset - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; the Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu; Switzerland; Thailand and Turkey",2003-03-19,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W76.pdf&Open=True,CHN;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/76,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;TUR,TUR,,,1,1,1
11719,TN/RL/W/45,TN/RL/W/45,original_or_unspecified,"Negotiating Group on Rules - Replies to Questions to our First Contribution (TN/RL/W/6) - Anti-dumping - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; Singapore; Switzerland and Thailand",2003-01-27,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,16,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W45.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/45,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG,,,,1,1,1
21783,TN/RL/W/46,TN/RL/W/46,original_or_unspecified,"Negotiating Group on Rules - Fourth Contribution to the Discussion of the Negotiating Group on Rules on Anti-Dumping Measures - Paper by Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Korea; Japan; Mexico; Norway; Separate Customs Territory of Taiwan,[...]witzerland; Thailand and Turkey",2003-01-24,2003,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W46.pdf&Open=True,CHN;MEX;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/46,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX;TUR,MEX;TUR,,CHN_query_may_be_HKG,1,1,1
33383,WT/DS241/5,WT/DS241/5,original_or_unspecified,Argentina - Definitive Anti-Dumping Duties on Poultry from Brazil - Communication from the Chairman of the Panel,2003-01-09,2003,pre,0,Argentina,solucao_de_controversias,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/DS/241-5.pdf&Open=True,ARG,the Chairman of the Panel,,,0,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json,WT/DS241/5,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,,,,,0,0,0
35709,TN/RL/W/31,TN/RL/W/31,original_or_unspecified,"Negotiating Group on Rules - Replies to Additional Questions to Our Second Contribution (TN/RL/W/10) - Anti-dumping Measures - Paper by Brazil, Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; Separate Customs Territory of Taiwan, Penghu, Ki[...]pore; Switzerland; and Thailand",2002-11-25,2002,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,6,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W31.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/31,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,BRA;HKG,,,,0,0,0
42325,TN/RL/W/28/Rev.1,TN/RL/W/28,revision,"Negotiating Group on Rules - General Contribution to the Discussion of the Negotiating Group on Rules on Anti-Dumping Measures - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Mexico; Norway; Separate Customs Territory of Taiwan[...]Thailand; and Turkey - Revision",2002-11-22,2002,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W28R1.pdf&Open=True,CHN;MEX;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/28,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;MEX;TUR,MEX;TUR,,CHN_query_may_be_HKG,1,1,1
35708,JOB(02)/189,JOB(02)/189,original_or_unspecified,"Committee on Agriculture - Special Session - Informal Meeting, 18 - 20 November 2002 - Disciplines on Export Credits - Specific Input: Technical Submission by Argentina, Bolivia, Brazil, Paraguay and Uruguay",2002-11-21,2002,pre,0,Committee on Agriculture,committee_on_agriculture,Restricted,1,,,ARG,"Argentina, Bolivia, Brazil, Paraguay and Uruguay",BRA;ARG,ARG,1,formal_marker:submission by,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json,JOB(02)/189,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA,ARG,,,1,1,1
35698,TN/RL/W/29,TN/RL/W/29,original_or_unspecified,"Negotiating Group on Rules - Third Contribution to Discussion of the Negotiating Group on Rules on Anti-Dumping Measures - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Japan; Korea; Norway; Separate Customs Territory of Taiwan, Penghu, Kinmen and M[...]tzerland; Thailand; and Turkey",2002-11-15,2002,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,5,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W29.pdf&Open=True,CHN;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/29,title_rule_unvalidated,NEGOTIATION_SUBMISSION,BRA;HKG;TUR,TUR,,CHN_query_may_be_HKG,1,1,1
42718,TN/RL/W/28,TN/RL/W/28,original_or_unspecified,"Negotiating Group on Rules - General Contribution to the Discussion of the Negotiating Group on Rules on Anti-Dumping Measures - Paper from Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; Separate Customs Territory of Taiwan, Pengh[...]itzerland; Thailand; and Turkey",2002-11-15,2002,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W28.pdf&Open=True,CHN;TUR,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_turkey_2000_2014.json,TN/RL/W/28,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;HKG;TUR,TUR,,,1,1,1
29081,IP/C/W/385,IP/C/W/385,original_or_unspecified,"Council for Trade-Related Aspects of Intellectual Property Rights - Non-Violation and Situation Nullification or Impairment under the TRIPS Agreement - Communication from Argentina, Bolivia, Brazil, Colombia, Cuba, Ecuador, Egypt, India, Kenya, Malaysia, Pakistan, Peru, Sri Lanka and Venezuela",2002-10-30,2002,pre,0,Council for Trade-Related Aspects of Intellectual Property Rights,trips_biodiversidade,Unrestricted,16,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/IP/C/W385.pdf&Open=True,ARG;IND,"Argentina, Bolivia, Brazil, Colombia, Cuba, Ecuador, Egypt, India, Kenya, Malaysia, Pakistan, Peru, Sri Lanka and Venezuela",BRA;IND;ARG,ARG;IND,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,IP/C/W/385,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;IND,ARG;IND,,,1,1,1
107275,G/C/W/428 ; G/TRIMS/W/25,G/C/W/428 ; G/TRIMS/W/25,original_or_unspecified,Council for Trade in Goods - Committee on Trade-Related Investment Measures - Communication from Brazil and India,2002-10-09,2002,pre,0,Council for Trade in Goods,comercio_de_bens,Unrestricted,3,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/TRIMS/W25.pdf&Open=True,IND,Brazil and India,BRA;IND,IND,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,G/C/W/428,manual_pdf_first_page_or_full_text,NEGOTIATION_SUBMISSION,BRA;IND,IND,,,1,1,1
53709,TN/RL/W/18,TN/RL/W/18,original_or_unspecified,"Negotiating Group on Rules - Replies to the Questions/Comments from Australia on TN/RL/W/10 - Anti-dumping Measures - Paper by Brazil; Chile; Colombia; Costa Rica; Hong Kong, China; Israel; Japan; Korea; Norway; Separate Customs Territory of Taiwan, Penghu, Kinmen and[...]ore; Switzerland; and Thailand",2002-10-04,2002,pre,0,Negotiating Group on Rules,negotiating_group_on_rules,Unrestricted,7,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/TN/RL/W18.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,TN/RL/W/18,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,BRA;HKG,,,,0,0,0
86421,WT/DS248/15 ; WT/DS249/9 ; WT/DS251/10 ; WT/DS252/8 ; WT/DS253/8 ; WT/DS254/8 ; WT/DS258/12 ; WT/DS259/11,WT/DS248/15 ; WT/DS249/9 ; WT/DS251/10 ; WT/DS252/8 ; WT/DS253/8 ; WT/DS254/8 ; WT/DS258/12 ; WT/DS259/11,original_or_unspecified,"United States - Definitive Safeguard Measures on Imports of Certain Steel Products - Constitution of the Panel Established at the Request of the European Communities, Japan, Korea, China, Switzerland, Norway, New Zealand and Brazil - Note by the Secretariat",2002-08-12,2002,pre,0,United States,solucao_de_controversias,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/DS/259-11.pdf&Open=True,CHN,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_china_2000_2014.json,WT/DS248/15,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,,,,,0,0,0
90218,G/SCM/W/520,G/SCM/W/520,original_or_unspecified,Committee on Subsidies and Countervailing Measures - Implementation-Related Issues Referred to the Committee by Ministers - Review by the SCM Committee of the Provisions of the Agreement on Subsidies and Countervailing Measures Regarding Countervailing Duty Investigati[...]Communities to Brazil and India,2002-07-23,2002,pre,0,Committee on Subsidies and Countervailing Measures,defesa_comercial,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/SCM/W520.pdf&Open=True,IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,G/SCM/W/520,title_rule_unvalidated,UNRESOLVED_TITLE_ROLE,,,,,0,0,0
30419,G/SCM/W/519,G/SCM/W/519,original_or_unspecified,Committee on Subsidies and Countervailing Measures - Implementation-Related Issues Referred to the Committee by Ministers - Review by the SCM Committee of the Provisions of the Agreement on Subsidies and Countervailing Measures Regarding Countervailing Duty Investigati[...]Communities to Brazil and India,2002-07-22,2002,pre,0,Committee on Subsidies and Countervailing Measures,defesa_comercial,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/SCM/W519.pdf&Open=True,IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,G/SCM/W/519,title_rule_unvalidated,UNRESOLVED_TITLE_ROLE,,,,,0,0,0
47195,WT/DS241/4,WT/DS241/4,original_or_unspecified,Argentina - Definitive Anti-Dumping Duties on Poultry from Brazil - Constitution of the Panel Established at the Request of Brazil - Note by the Secretariat,2002-07-05,2002,pre,0,Argentina,solucao_de_controversias,Unrestricted,2,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/WT/DS/241-4.pdf&Open=True,ARG,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json,WT/DS241/4,title_rule_unvalidated,RELATIONAL_OR_DISPUTE_EXCLUDED,,,,,0,0,0
59762,JOB(02)/77,JOB(02)/77,original_or_unspecified,"Council for Trade in Services - Special Session - Communication from Argentina, Bolivia, Brazil, Dominican Republic, Ecuador, Egypt, Guatemala, Honduras, India, Indonesia, Malaysia, Mexico, Nicaragua, Pakistan, Panama, Paraguay, Peru, Philippines, Senegal, Sri Lanka, Thailand, Venezuela and Uruguay",2002-07-05,2002,pre,0,Council for Trade in Services,council_for_trade_in_services,Restricted,4,,,ARG;IDN;IND;MEX,"Argentina, Bolivia, Brazil, Dominican Republic, Ecuador, Egypt, Guatemala, Honduras, India, Indonesia, Malaysia, Mexico, Nicaragua, Pakistan, Panama, Paraguay, Peru, Philippines, Senegal, Sri Lanka, Thailand, Venezuela and Uruguay",BRA;IND;MEX;IDN;ARG,ARG;IDN;IND;MEX,1,formal_marker:communication from,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_argentina_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_indonesia_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014.json;data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_mexico_2000_2014_retry1.json,JOB(02)/77,title_rule_unvalidated,NEGOTIATION_SUBMISSION,ARG;BRA;IDN;IND;MEX,ARG;IDN;IND;MEX,,,1,1,1
68572,G/SCM/W/517,G/SCM/W/517,original_or_unspecified,Committee on Subsidies and Countervailing Measures - Implementation-related issues referred to the committee by ministers - Review by the SCM Committee of the Provisions of the Agreement on Subsidies and Countervailing Measures Regarding Countervailing Duty Investigati[...]Communities to Brazil and India,2002-07-03,2002,pre,0,Committee on Subsidies and Countervailing Measures,defesa_comercial,Unrestricted,1,English;French;Spanish,https://docs.wto.org/dol2fe/Pages/SS/directdoc.aspx?filename=Q:/G/SCM/W517.pdf&Open=True,IND,,,,0,no_formal_marker_in_title,data/raw/wto_coauthorship/2026-08-28/search_title_brazil_and_india_2000_2014_retry1.json,G/SCM/W/517,title_rule_unvalidated,UNRESOLVED_TITLE_ROLE,,,,,0,0,0
