source,metric,metric_label,iso3c,country_name,year,top1_partner_iso3,top1_partner_name,top1_value_musd,top2_partner_iso3,top2_partner_name,top2_value_musd,top1_top2_margin_musd,top1_top2_margin_share
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,2006,FRA,France,525.068057,SEN,Senegal,289.443097,235.62495999999993,0.44875127492282385
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,2007,FRA,France,726.745058,SEN,Senegal,520.8686019999999,205.87645600000008,0.28328566356759466
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,2008,ZAF,South Africa,1580.4317629999994,FRA,France,840.2081709999999,740.2235919999995,0.46836795446004953
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,2009,FRA,France,815.3733709999999,SEN,Senegal,478.4639589999999,336.90941200000003,0.4131964863983767
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,2010,ZAF,South Africa,1458.571059,FRA,France,1116.3240119999998,342.2470470000003,0.23464543937588184
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,2011,FRA,France,862.3331489999998,SEN,Senegal,790.7552779999999,71.57787099999996,0.08300489327472203
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLI,Mali,2012,ARE,United Arab Emirates,1577.116806,ZAF,South Africa,1470.5919600000002,106.5248459999998,0.06754404340549511
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2005,ITA,Italy,1814.121498,GBR,United Kingdom,1512.6362680000002,301.4852299999998,0.1661880035776963
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2006,ITA,Italy,1830.5352890000006,GBR,United Kingdom,1600.806013,229.7292760000007,0.12549841425100253
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2007,GBR,United Kingdom,2124.1738989999994,ITA,Italy,1854.1958340000003,269.9780649999991,0.12709791092296968
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2008,ITA,Italy,2381.871347,GBR,United Kingdom,2322.188411,59.6829359999997,0.025057161913959455
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2009,GBR,United Kingdom,1887.788196,ITA,Italy,1811.8425290000007,75.94566699999928,0.040229972388279134
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2010,ITA,Italy,2165.6285740000008,GBR,United Kingdom,2006.4925810000002,159.13599300000055,0.07348258833973093
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2011,ITA,Italy,2896.8048009999998,KOR,South Korea,2781.6830539999987,115.12174700000105,0.03974094041830507
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MLT,Malta,2012,ITA,Italy,3265.118941999999,GBR,United Kingdom,2193.489855,1071.6290869999993,0.3282052219339946
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2005,THA,Thailand,2605.0664739999997,CHN,China,1273.1851920000004,1331.8812819999994,0.5112657566679811
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2006,THA,Thailand,3225.656009999998,CHN,China,1532.7414310000001,1692.9145789999977,0.5248279958407589
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2007,THA,Thailand,3415.1531129999985,CHN,China,2183.572381,1231.5807319999985,0.3606224058628317
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2008,THA,Thailand,4908.3588770000015,CHN,China,2759.4805469999997,2148.878330000002,0.4377997582999474
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2009,THA,Thailand,4539.088094000001,CHN,China,3019.9836359999995,1519.1044580000012,0.3346717284487233
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2010,THA,Thailand,3591.038912,CHN,China,2139.909388,1451.129524,0.40409741012575245
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2011,THA,Thailand,4237.462071000002,CHN,China,4174.614098999999,62.8479720000023,0.014831512576859659
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MMR,Myanmar (Burma),2012,THA,Thailand,4844.581500000002,CHN,China,3989.661783999999,854.9197160000031,0.17646926076070815
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,2006,SRB,Serbia,568.8674360000002,ITA,Italy,457.66198599999996,111.20545000000027,0.19548570187448772
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,2007,SRB,Serbia,799.3689110000003,ITA,Italy,567.0091769999999,232.35973400000034,0.2906789728778935
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,2008,SRB,Serbia,1141.2772810000004,ITA,Italy,584.9585159999999,556.3187650000004,0.48745276390023945
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,2009,SRB,Serbia,871.554578,RUS,Russia,285.837919,585.7166589999999,0.6720366960197414
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,2010,SRB,Serbia,808.4257009999999,RUS,Russia,330.102484,478.3232169999999,0.5916724522838989
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,2011,SRB,Serbia,932.9666629999999,RUS,Russia,343.3045910000001,589.6620719999999,0.632029091054457
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNE,Montenegro,2012,SRB,Serbia,873.8866270000003,RUS,Russia,377.387491,496.4991360000003,0.5681505136478077
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2005,CHN,China,947.7046939999997,RUS,Russia,516.8260030000001,430.87869099999955,0.4546550140860648
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2006,CHN,China,1746.0024819999999,RUS,Russia,670.3481469999996,1075.6543350000002,0.6160668991534688
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2007,CHN,China,2270.127509,RUS,Russia,870.3240279999995,1399.8034810000004,0.6166188795344889
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2008,CHN,China,2692.777534999999,RUS,Russia,1243.6975719999998,1449.079962999999,0.5381357888519371
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2009,CHN,China,2667.387175,RUS,Russia,861.839751,1805.5474239999999,0.6768973926704135
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2010,CHN,China,4350.545148,RUS,Russia,1132.4812099999995,3218.0639380000007,0.7396921140973298
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2011,CHN,China,6894.500266,RUS,Russia,1713.9017019999997,5180.598564,0.7514103073645454
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MNG,Mongolia,2012,CHN,China,7193.818069,RUS,Russia,2114.2513090000007,5079.56676,0.7061016432830225
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2005,ZAF,South Africa,1031.438769,BEL,Belgium,539.9628180000001,491.475951,0.4764955184654301
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2006,ZAF,South Africa,1193.1411589999998,BEL,Belgium,610.7592890000001,582.3818699999997,0.4881081049019446
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2007,ZAF,South Africa,1292.8418880000002,ITA,Italy,661.362741,631.4791470000001,0.48844267258147506
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2008,ZAF,South Africa,1653.8850980000007,ITA,Italy,457.9702530000001,1195.9148450000005,0.72309427447299
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2009,ZAF,South Africa,1847.893153,CHN,China,424.908775,1422.984378,0.77005771447869
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2010,ZAF,South Africa,1887.6844410000006,ITA,Italy,565.2337230000002,1322.4507180000005,0.7005676845540096
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2011,ZAF,South Africa,3408.1965060000007,NLD,Netherlands,2172.7853130000003,1235.4111930000004,0.36248238352017137
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MOZ,Mozambique,2012,ZAF,South Africa,3310.506379,CHN,China,1354.215006,1956.291373,0.5909341801633786
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2005,FRA,France,376.61061600000005,GBR,United Kingdom,373.6189320000002,2.99168399999985,0.007943705973492393
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2006,CHN,China,518.450299,FRA,France,456.409665,62.040633999999955,0.11966553808468333
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2007,CHN,China,688.125908,FRA,France,572.238348,115.88756000000001,0.1684104008477472
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2008,CHN,China,1179.3493520000002,FRA,France,706.4114649999997,472.9378870000005,0.40101593832053967
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2009,CHN,China,1041.722967,FRA,France,548.86961,492.85335699999996,0.47311365172195535
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2010,CHN,China,1185.3583349999997,FRA,France,647.3439810000001,538.0143539999996,0.45388330103571567
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2011,CHN,China,1814.553592,FRA,France,863.8999890000002,950.6536029999997,0.5239049467545293
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MRT,Mauritania,2012,CHN,China,1828.508931,FRA,France,791.0519599999998,1037.4569710000003,0.5673786730878156
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2005,GBR,United Kingdom,1209.4276569999995,FRA,France,1151.4079989999998,58.01965799999971,0.04797282223884163
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2006,FRA,France,1370.5438109999998,GBR,United Kingdom,1301.7071630000003,68.83664799999951,0.05022579172407027
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2007,GBR,United Kingdom,1380.5610519999998,FRA,France,1367.273347,13.287704999999733,0.009624858662172178
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2008,GBR,United Kingdom,1427.1389389999997,FRA,France,1404.2541130000004,22.884825999999293,0.01603545763808726
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2009,FRA,France,1576.458101,GBR,United Kingdom,1241.2888200000002,335.1692809999997,0.21260906381678693
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2010,FRA,France,1581.974122,GBR,United Kingdom,1378.2628700000002,203.71125199999983,0.12877028085798223
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2011,FRA,France,1874.7470689999998,GBR,United Kingdom,1653.603914,221.14315499999975,0.11795892825049659
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MUS,Mauritius,2012,FRA,France,1712.119981,IND,India,1648.5854469999995,63.534534000000576,0.03710869255955525
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2005,ZAF,South Africa,455.08092299999987,USA,United States,211.90265399999996,243.17826899999991,0.5343626961923869
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2006,ZAF,South Africa,536.5684950000002,ZWE,Zimbabwe,236.36709600000006,300.20139900000015,0.5594838343984397
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2007,ZAF,South Africa,491.67273999999975,ZWE,Zimbabwe,241.66798299999996,250.00475699999978,0.5084779705297469
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2008,ZAF,South Africa,678.7342689999999,MOZ,Mozambique,301.153494,377.5807749999999,0.5563013276997215
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2009,ZAF,South Africa,793.721662,MOZ,Mozambique,286.3134599999998,507.40820200000024,0.6392772508204523
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2010,ZAF,South Africa,722.7838150000001,CHN,China,243.63038699999987,479.15342800000025,0.6629277220326248
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2011,ZAF,South Africa,688.416321,IND,India,340.4051999999998,348.01112100000023,0.5055242160651798
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MWI,Malawi,2012,ZAF,South Africa,660.2295359999998,IND,India,540.771157,119.45837899999981,0.18093461816891487
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MYS,Malaysia,2005,USA,United States,51562.883426,CHN,China,34628.026014,16934.857411999998,0.3284311560330776
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MYS,Malaysia,2006,USA,United States,56327.07385400002,CHN,China,40987.58213700001,15339.491717000004,0.27232892936636516
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MYS,Malaysia,2007,SGP,Singapore,54996.84658600001,USA,United States,51957.56206299999,3039.2845230000166,0.055262887086578824
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MYS,Malaysia,2008,SGP,Singapore,59123.88212099998,CHN,China,52676.59102600001,6447.291094999971,0.10904715427524309
BPM5,goods_services_two_way_combined,Bens + serviços: exportações + importações,MYS,Malaysia,2009,CHN,China,51742.46700999999,SGP,Singapore,47197.25729599999,4545.209714000004,0.08784292625864892
