iso3c,rcid,year,issue_domain,brazil,post_2009,human_rights_binary,brazil_hr,brazil_post_2009,brazil_post_hr,distance_china_minus_usa,agreement_china_minus_usa,observation_weight
CYP,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
CZE,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DEU,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DNK,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DOM,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DZA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ECU,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
EGY,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ESP,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
EST,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
FIN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
FJI,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
FRA,5063,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GAB,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GBR,5063,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GEO,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GHA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GIN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GRC,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GTM,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GUY,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
HRV,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
HTI,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
HUN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
IND,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
IRL,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ISL,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ISR,5063,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
ITA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
JAM,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
JOR,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
KEN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
KWT,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LBN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LBY,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LKA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LTU,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LVA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MAR,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MDA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MDG,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MDV,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MEX,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MUS,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MWI,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NGA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NIC,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NLD,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NOR,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PAK,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PAN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PNG,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
POL,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PRT,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PRY,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
QAT,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ROU,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
RWA,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SEN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SGP,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SLV,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SUR,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SVK,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SVN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SWE,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SWZ,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TGO,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TTO,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TUN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TUR,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
UKR,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
VEN,5063,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ALB,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ARE,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ARG,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
AUT,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
AZE,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BGD,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BGR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BHR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BLR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BOL,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BRA,5064,2010,Non-human rights,1,1,0,0,1,0,-1,1,1
BRB,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BTN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BWA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
CAN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
CIV,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
COL,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
COM,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
CPV,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
CRI,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
CYP,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
CZE,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DEU,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DNK,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DOM,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
DZA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ECU,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
EGY,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ESP,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
EST,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
FIN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
FJI,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
FRA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GAB,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GBR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GEO,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GHA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GIN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GRC,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GTM,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
GUY,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
HRV,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
HTI,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
HUN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
IND,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
IRL,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ISL,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ISR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ITA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
JAM,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
JOR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
KEN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
KWT,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LBN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LBY,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LKA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LTU,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LVA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MAR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MDA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MDG,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MDV,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MEX,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MUS,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MWI,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NGA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NIC,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NLD,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NOR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PAK,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PAN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PNG,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
POL,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PRT,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PRY,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
QAT,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ROU,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
RWA,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SEN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SGP,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SLV,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SUR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SVK,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SVN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SWE,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
SWZ,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TGO,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TTO,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TUN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
TUR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
UKR,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
VEN,5064,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ALB,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
ARE,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ARG,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
AUT,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
AZE,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BGD,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BGR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BHR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BLR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BOL,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BRA,5065,2010,Non-human rights,1,1,0,0,1,0,-2,1,1
BRB,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BTN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BWA,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CAN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CIV,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
COL,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
COM,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CPV,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CRI,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CYP,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CZE,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
DEU,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
DNK,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
DOM,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
DZA,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ECU,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
EGY,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ESP,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
EST,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
FIN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
FJI,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
FRA,5065,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
GAB,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
GBR,5065,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
GEO,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
GHA,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
GIN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
GRC,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
GTM,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
GUY,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
HRV,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
HTI,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
HUN,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
IND,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
IRL,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ISL,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ISR,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
ITA,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
JAM,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
JOR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
KEN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
KWT,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
LBN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
LBY,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
LKA,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
LTU,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
LVA,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
MAR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
MDA,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
MDG,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
MDV,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
MEX,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
MUS,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
MWI,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
NGA,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
NIC,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
NLD,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
NOR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
PAK,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
PAN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
PNG,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
POL,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
PRT,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
PRY,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
QAT,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ROU,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
RWA,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
SEN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
SGP,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
SLV,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
SUR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
SVK,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
SVN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
SWE,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
SWZ,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
TGO,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
TTO,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
TUN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
TUR,5065,2010,Non-human rights,0,1,0,0,0,0,0,0,1
UKR,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
VEN,5065,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ALB,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
ARE,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ARG,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
AUT,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
AZE,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
BGD,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
BGR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
BHR,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BLR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
BOL,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
BRA,5066,2010,Non-human rights,1,1,0,0,1,0,1,-1,1
BRB,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
BTN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
BWA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
CAN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
CIV,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
COL,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
COM,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
CPV,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
CRI,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
CYP,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
CZE,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
DEU,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
DNK,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
DOM,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
DZA,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ECU,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
EGY,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ESP,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
EST,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
FIN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
FJI,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
FRA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GAB,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GBR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GEO,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GHA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GIN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GRC,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GTM,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
GUY,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
HRV,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
HTI,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
HUN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
IND,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
IRL,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
ISL,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
ISR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
ITA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
JAM,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
JOR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
KEN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
KWT,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
LBN,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
LBY,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
LKA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
LTU,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
LVA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
MAR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
MDA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
MDG,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
MDV,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
MEX,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
MUS,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
MWI,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
NAM,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
NGA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
NIC,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
NLD,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
NOR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
PAK,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
PAN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
PNG,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
POL,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
PRT,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
PRY,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
QAT,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ROU,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
RWA,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SEN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SGP,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SLV,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SUR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SVK,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SVN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SWE,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
SWZ,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
TGO,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
TTO,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
TUN,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
TUR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
UKR,5066,2010,Non-human rights,0,1,0,0,0,0,1,-1,1
VEN,5066,2010,Non-human rights,0,1,0,0,0,0,-1,1,1
ALB,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
ARE,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ARG,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
AUT,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
AZE,5068,2010,Non-human rights,0,1,0,0,0,0,0,0,1
BGD,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BGR,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
BHR,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BLR,5068,2010,Non-human rights,0,1,0,0,0,0,0,0,1
BOL,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BRA,5068,2010,Non-human rights,1,1,0,0,1,0,-2,1,1
BRB,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BTN,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
BWA,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CAN,5068,2010,Non-human rights,0,1,0,0,0,0,0,0,1
CIV,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
COL,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
COM,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CPV,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CRI,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
CYP,5068,2010,Non-human rights,0,1,0,0,0,0,0,0,1
CZE,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
DEU,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
DNK,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
DOM,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
DZA,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ECU,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
EGY,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
ESP,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
EST,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
FIN,5068,2010,Non-human rights,0,1,0,0,0,0,0,0,1
FJI,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
FRA,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
GAB,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
GBR,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
GEO,5068,2010,Non-human rights,0,1,0,0,0,0,2,-1,1
GHA,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
GIN,5068,2010,Non-human rights,0,1,0,0,0,0,-2,1,1
